Date,Temperature,Humidity,Co2_levels,Location,Wind_speed,Rainfall,Pressure,Day,Month,Year,Day_of_Week,Is_Rainy,Feels_Hot,High_CO2,Humidity_Level
9/14/2047,32.9,82,415.5,Karachi,12,0.1,1014,14,9,2047,5,1,1,1,High
9/15/2047,28.2,83,418.3,Karachi,6,0,1005,15,9,2047,6,0,0,1,High
9/16/2047,28.4,78,413.4,Karachi,9,0.1,1009,16,9,2047,0,1,0,0,Moderate
9/17/2047,34.9,84,417,Karachi,7,0,1009,17,9,2047,1,0,1,1,High
9/18/2047,23.8,71,414.9,Karachi,11,0.1,1009,18,9,2047,2,1,0,0,Moderate
9/19/2047,30.4,76,418.6,Karachi,6,0.2,1011,19,9,2047,3,1,1,1,Moderate
9/20/2047,33,79,411.2,Karachi,13,0.1,1006,20,9,2047,4,1,1,0,Moderate
9/21/2047,27,74,411.7,Karachi,6,0,1013,21,9,2047,5,0,0,0,Moderate
9/22/2047,30.6,71,415.8,Karachi,15,0.3,1013,22,9,2047,6,1,1,1,Moderate
9/23/2047,25.1,78,415.3,Karachi,6,0,1012,23,9,2047,0,0,0,1,Moderate
9/24/2047,25.9,83,414.8,Karachi,10,0.2,1009,24,9,2047,1,1,0,0,High
9/25/2047,29.2,86,416.7,Karachi,7,0.2,1008,25,9,2047,2,1,0,1,High
9/26/2047,30.4,77,412.2,Karachi,7,0.1,1009,26,9,2047,3,1,1,0,Moderate
9/27/2047,31.4,84,410.9,Karachi,19,0,1010,27,9,2047,4,0,1,0,High
9/28/2047,32.7,83,413.5,Karachi,14,0.3,1012,28,9,2047,5,1,1,0,High
9/29/2047,27.8,86,413.8,Karachi,6,0.1,1010,29,9,2047,6,1,0,0,High
9/30/2047,31.6,78,414.1,Karachi,18,0,1011,30,9,2047,0,0,1,0,Moderate
10/1/2047,27,71,418.8,Karachi,17,0.1,1009,1,10,2047,1,1,0,1,Moderate
10/2/2047,30.7,80,417.3,Karachi,9,0.1,1011,2,10,2047,2,1,1,1,Moderate
10/3/2047,28.6,75,416.6,Karachi,16,0,1009,3,10,2047,3,0,0,1,Moderate
10/4/2047,29.3,76,415.7,Karachi,15,0,1011,4,10,2047,4,0,0,1,Moderate
10/5/2047,29.3,78,413.7,Karachi,9,0,1005,5,10,2047,5,0,0,0,Moderate
10/6/2047,23.2,78,412.4,Karachi,11,0,1011,6,10,2047,6,0,0,0,Moderate
10/7/2047,24.6,81,411.4,Karachi,12,0,1012,7,10,2047,0,0,0,0,High
10/8/2047,28.3,84,412.9,Karachi,12,0,1012,8,10,2047,1,0,0,0,High
10/9/2047,22.9,78,414.9,Karachi,16,0,1007,9,10,2047,2,0,0,0,Moderate
10/10/2047,30.5,82,411.5,Karachi,18,0,1008,10,10,2047,3,0,1,0,High
10/11/2047,30.6,80,415.5,Karachi,7,0.3,1007,11,10,2047,4,1,1,1,Moderate
10/12/2047,29,85,414.4,Karachi,10,0.1,1011,12,10,2047,5,1,0,0,High
10/13/2047,24.6,79,413.8,Karachi,19,0.1,1012,13,10,2047,6,1,0,0,Moderate
10/14/2047,32.1,80,418.5,Karachi,16,0.1,1008,14,10,2047,0,1,1,1,Moderate
10/15/2047,34.1,78,407.6,Karachi,9,0,1014,15,10,2047,1,0,1,0,Moderate
10/16/2047,28.4,79,413.8,Karachi,8,0.2,1014,16,10,2047,2,1,0,0,Moderate
10/17/2047,29.5,76,407.9,Karachi,14,0.1,1010,17,10,2047,3,1,0,0,Moderate
10/18/2047,28.6,76,415.7,Karachi,10,0.1,1011,18,10,2047,4,1,0,1,Moderate
10/19/2047,29.6,84,417.3,Karachi,8,0.3,1005,19,10,2047,5,1,0,1,High
10/20/2047,27.6,75,410.9,Karachi,18,0.1,1008,20,10,2047,6,1,0,0,Moderate
10/21/2047,27.9,78,411.3,Karachi,12,0,1006,21,10,2047,0,0,0,0,Moderate
10/22/2047,30.7,85,409.9,Karachi,13,0.3,1007,22,10,2047,1,1,1,0,High
10/23/2047,35,78,415.2,Karachi,5,0.2,1012,23,10,2047,2,1,1,1,Moderate
10/24/2047,23.8,84,414,Karachi,16,0.3,1012,24,10,2047,3,1,0,0,High
10/25/2047,27.7,77,414.2,Karachi,5,0,1012,25,10,2047,4,0,0,0,Moderate
10/26/2047,24.5,75,413.9,Karachi,8,0.3,1011,26,10,2047,5,1,0,0,Moderate
10/27/2047,32.8,72,412.1,Karachi,10,0.1,1012,27,10,2047,6,1,1,0,Moderate
10/28/2047,26.2,87,418.4,Karachi,12,0.1,1005,28,10,2047,0,1,0,1,High
10/29/2047,23.7,74,415.8,Karachi,19,0,1006,29,10,2047,1,0,0,1,Moderate
10/30/2047,29.9,84,411.4,Karachi,19,0,1009,30,10,2047,2,0,0,0,High
10/31/2047,33.2,75,412.9,Karachi,16,0,1012,31,10,2047,3,0,1,0,Moderate
11/1/2047,30,87,412.4,Karachi,16,0.1,1009,1,11,2047,4,1,0,0,High
11/2/2047,28.6,91,419.2,Karachi,5,0,1006,2,11,2047,5,0,0,1,High
11/3/2047,29.2,72,417.1,Karachi,7,0,1008,3,11,2047,6,0,0,1,Moderate
11/4/2047,32.2,75,414.6,Karachi,16,0.3,1007,4,11,2047,0,1,1,0,Moderate
11/5/2047,25.4,84,420.1,Karachi,8,0.1,1005,5,11,2047,1,1,0,1,High
11/6/2047,27.7,83,419.4,Karachi,14,0.1,1017,6,11,2047,2,1,0,1,High
11/7/2047,26.6,84,414.3,Karachi,6,0.1,1014,7,11,2047,3,1,0,0,High
11/8/2047,24.5,77,413.8,Karachi,17,0.1,1004,8,11,2047,4,1,0,0,Moderate
11/9/2047,27,90,413.9,Karachi,13,0,1004,9,11,2047,5,0,0,0,High
11/10/2047,31.3,81,412.1,Karachi,7,0.1,1008,10,11,2047,6,1,1,0,High
11/11/2047,29.7,74,420.2,Karachi,19,0.1,1006,11,11,2047,0,1,0,1,Moderate
11/12/2047,29.9,79,412,Karachi,8,0,1017,12,11,2047,1,0,0,0,Moderate
11/13/2047,28.4,74,417.6,Karachi,19,0,1008,13,11,2047,2,0,0,1,Moderate
11/14/2047,29.6,88,417.1,Karachi,8,0,1011,14,11,2047,3,0,0,1,High
11/15/2047,25.6,77,414.1,Karachi,5,0.1,1008,15,11,2047,4,1,0,0,Moderate
11/16/2047,27.1,82,420.4,Karachi,9,0,1006,16,11,2047,5,0,0,1,High
11/17/2047,28.6,78,410.3,Karachi,9,0.1,1013,17,11,2047,6,1,0,0,Moderate
11/18/2047,28.8,77,414.8,Karachi,6,0,1012,18,11,2047,0,0,0,0,Moderate
11/19/2047,29,70,413.5,Karachi,19,0.1,1010,19,11,2047,1,1,0,0,Moderate
11/20/2047,27.6,83,417.9,Karachi,5,0.3,1017,20,11,2047,2,1,0,1,High
11/21/2047,26.9,86,416.1,Karachi,9,0.2,1011,21,11,2047,3,1,0,1,High
11/22/2047,37.5,75,409.8,Karachi,9,0.1,1009,22,11,2047,4,1,1,0,Moderate
11/23/2047,30.7,72,418.7,Karachi,11,0,1016,23,11,2047,5,0,1,1,Moderate
11/24/2047,29.2,84,416.5,Karachi,15,0.1,1011,24,11,2047,6,1,0,1,High
11/25/2047,27.3,72,411.9,Karachi,14,0.1,1015,25,11,2047,0,1,0,0,Moderate
11/26/2047,26.6,86,414,Karachi,14,0.1,1010,26,11,2047,1,1,0,0,High
11/27/2047,27.6,75,411.1,Karachi,6,0.2,1001,27,11,2047,2,1,0,0,Moderate
11/28/2047,28.9,74,414.5,Karachi,18,0,1005,28,11,2047,3,0,0,0,Moderate
11/29/2047,22.4,81,415.5,Karachi,17,0.1,1013,29,11,2047,4,1,0,1,High
11/30/2047,23.3,75,414,Karachi,16,0,1008,30,11,2047,5,0,0,0,Moderate
12/1/2047,26.1,76,413.6,Karachi,18,0,1011,1,12,2047,6,0,0,0,Moderate
12/2/2047,28.6,82,410.2,Karachi,12,0.1,1013,2,12,2047,0,1,0,0,High
12/3/2047,27.3,68,416,Karachi,9,0.1,1011,3,12,2047,1,1,0,1,Moderate
12/4/2047,32.4,88,409.2,Karachi,9,0.1,1007,4,12,2047,2,1,1,0,High
12/5/2047,23.6,80,415.1,Karachi,19,0.1,1010,5,12,2047,3,1,0,1,Moderate
12/6/2047,25.7,74,409.6,Karachi,13,0.1,1010,6,12,2047,4,1,0,0,Moderate
12/7/2047,32.6,75,415.2,Karachi,19,0.3,1009,7,12,2047,5,1,1,1,Moderate
12/8/2047,28.4,85,415,Karachi,6,0.1,1006,8,12,2047,6,1,0,0,High
12/9/2047,30.7,83,416.2,Karachi,14,0.4,1009,9,12,2047,0,1,1,1,High
12/10/2047,34.2,87,417.6,Karachi,19,0.1,1010,10,12,2047,1,1,1,1,High
12/11/2047,25.9,77,418.1,Karachi,15,0.1,1006,11,12,2047,2,1,0,1,Moderate
12/12/2047,27.7,81,410.2,Karachi,6,0.1,1007,12,12,2047,3,1,0,0,High
12/13/2047,27.2,82,414.8,Karachi,9,0.1,1008,13,12,2047,4,1,0,0,High
12/14/2047,22.1,83,421,Karachi,5,0.1,1004,14,12,2047,5,1,0,1,High
12/15/2047,27.1,86,415.4,Karachi,15,0.1,1010,15,12,2047,6,1,0,1,High
12/16/2047,30.6,76,412.5,Karachi,9,0.1,1011,16,12,2047,0,1,1,0,Moderate
12/17/2047,29.6,79,414.8,Karachi,9,0.2,1008,17,12,2047,1,1,0,0,Moderate
12/18/2047,29.9,77,413.8,Karachi,12,0,1006,18,12,2047,2,0,0,0,Moderate
12/19/2047,26.9,80,411.5,Karachi,10,0.1,1011,19,12,2047,3,1,0,0,Moderate
12/20/2047,26,83,417.6,Karachi,15,0.1,1012,20,12,2047,4,1,0,1,High
12/21/2047,31.8,72,416.8,Karachi,10,0,1010,21,12,2047,5,0,1,1,Moderate
12/22/2047,26.5,86,411,Karachi,9,0.4,1010,22,12,2047,6,1,0,0,High
12/23/2047,28.9,74,414.7,Karachi,9,0.2,1012,23,12,2047,0,1,0,0,Moderate
12/24/2047,28.5,78,413.3,Karachi,12,0,1010,24,12,2047,1,0,0,0,Moderate
12/25/2047,32.4,86,410.2,Karachi,18,0,1007,25,12,2047,2,0,1,0,High
12/26/2047,30.9,82,410.8,Karachi,5,0.1,1010,26,12,2047,3,1,1,0,High
12/27/2047,24.1,82,411.2,Karachi,13,0,1009,27,12,2047,4,0,0,0,High
12/28/2047,24.4,74,414.8,Karachi,10,0.1,1010,28,12,2047,5,1,0,0,Moderate
12/29/2047,29.7,75,413.6,Karachi,13,0,1013,29,12,2047,6,0,0,0,Moderate
12/30/2047,27.8,85,412.1,Karachi,6,0.2,1006,30,12,2047,0,1,0,0,High
12/31/2047,26.6,77,413.8,Karachi,7,0.2,1011,31,12,2047,1,1,0,0,Moderate
1/1/2048,31,78,417.2,Karachi,5,0,1006,1,1,2048,2,0,1,1,Moderate
1/2/2048,28.6,85,416.1,Karachi,9,0.2,1007,2,1,2048,3,1,0,1,High
1/3/2048,28.2,75,418,Karachi,6,0.2,1015,3,1,2048,4,1,0,1,Moderate
1/4/2048,30.3,81,414.3,Karachi,15,0.1,1011,4,1,2048,5,1,1,0,High
1/5/2048,26.9,80,419.8,Karachi,5,0,1010,5,1,2048,6,0,0,1,Moderate
1/6/2048,32.7,80,416,Karachi,13,0.1,1005,6,1,2048,0,1,1,1,Moderate
1/7/2048,25.6,77,413.5,Karachi,15,0,1009,7,1,2048,1,0,0,0,Moderate
1/8/2048,30,77,415.3,Karachi,13,0.1,1004,8,1,2048,2,1,0,1,Moderate
1/9/2048,32.3,75,411.3,Karachi,10,0,1010,9,1,2048,3,0,1,0,Moderate
1/10/2048,23.9,82,414.1,Karachi,15,0.1,1006,10,1,2048,4,1,0,0,High
1/11/2048,27,77,416.3,Karachi,15,0,1012,11,1,2048,5,0,0,1,Moderate
1/12/2048,31.4,85,416.8,Karachi,12,0.1,1010,12,1,2048,6,1,1,1,High
1/13/2048,31.5,79,413.8,Karachi,17,0,1006,13,1,2048,0,0,1,0,Moderate
1/14/2048,27.5,75,423.2,Karachi,19,0.1,1011,14,1,2048,1,1,0,1,Moderate
1/15/2048,25.8,79,414.5,Karachi,15,0.1,1016,15,1,2048,2,1,0,0,Moderate
1/16/2048,30.9,78,410,Karachi,19,0,1009,16,1,2048,3,0,1,0,Moderate
1/17/2048,31.6,85,418.6,Karachi,16,0.1,1013,17,1,2048,4,1,1,1,High
1/18/2048,24.5,78,416.8,Karachi,13,0,1004,18,1,2048,5,0,0,1,Moderate
1/19/2048,24.4,79,415.7,Karachi,19,0.1,1011,19,1,2048,6,1,0,1,Moderate
1/20/2048,28.7,87,413.6,Karachi,9,0.1,1008,20,1,2048,0,1,0,0,High
1/21/2048,29.9,83,416.2,Karachi,19,0.1,1009,21,1,2048,1,1,0,1,High
1/22/2048,27.1,88,419.9,Karachi,6,0,1012,22,1,2048,2,0,0,1,High
1/23/2048,30,86,415.6,Karachi,19,0,1009,23,1,2048,3,0,0,1,High
1/24/2048,25.9,76,410.6,Karachi,19,0,1005,24,1,2048,4,0,0,0,Moderate
1/25/2048,21.7,85,404.6,Karachi,8,0.2,1015,25,1,2048,5,1,0,0,High
1/26/2048,26.7,88,416.2,Karachi,7,0.1,1006,26,1,2048,6,1,0,1,High
1/27/2048,28.2,88,412,Karachi,14,0.4,1007,27,1,2048,0,1,0,0,High
1/28/2048,27.2,85,414.7,Karachi,11,0.2,1010,28,1,2048,1,1,0,0,High
1/29/2048,24.5,85,412.6,Karachi,14,0.2,1010,29,1,2048,2,1,0,0,High
1/30/2048,22.6,78,412.4,Karachi,14,0.1,1011,30,1,2048,3,1,0,0,Moderate
1/31/2048,26.5,76,412.7,Karachi,14,0,1010,31,1,2048,4,0,0,0,Moderate
2/1/2048,30.7,78,413,Karachi,12,0.2,1013,1,2,2048,5,1,1,0,Moderate
2/2/2048,31.8,72,417.3,Karachi,17,0,1011,2,2,2048,6,0,1,1,Moderate
2/3/2048,31.6,87,416.7,Karachi,9,0.1,1006,3,2,2048,0,1,1,1,High
2/4/2048,25.6,79,411.4,Karachi,6,0.2,1002,4,2,2048,1,1,0,0,Moderate
2/5/2048,24.5,86,411.8,Karachi,16,0.1,1010,5,2,2048,2,1,0,0,High
2/6/2048,29.5,74,416.1,Karachi,13,0,1014,6,2,2048,3,0,0,1,Moderate
2/7/2048,29.9,85,418.2,Karachi,18,0,1006,7,2,2048,4,0,0,1,High
2/8/2048,29.2,78,418.1,Karachi,5,0.4,1007,8,2,2048,5,1,0,1,Moderate
2/9/2048,22,74,412,Karachi,9,0.8,1011,9,2,2048,6,1,0,0,Moderate
2/10/2048,25.4,88,418,Karachi,16,0.1,1011,10,2,2048,0,1,0,1,High
2/11/2048,27.9,86,409.7,Karachi,16,0.2,1013,11,2,2048,1,1,0,0,High
2/12/2048,29.5,81,414.4,Karachi,7,0,1015,12,2,2048,2,0,0,0,High
2/13/2048,30.3,80,416.5,Karachi,12,0,1011,13,2,2048,3,0,1,1,Moderate
2/14/2048,28.4,82,408.8,Karachi,12,0,1007,14,2,2048,4,0,0,0,High
2/15/2048,29,81,421.3,Karachi,17,0,1007,15,2,2048,5,0,0,1,High
2/16/2048,28.3,76,419,Karachi,16,0,1008,16,2,2048,6,0,0,1,Moderate
2/17/2048,30.1,78,416.9,Karachi,16,0,1013,17,2,2048,0,0,1,1,Moderate
2/18/2048,28.9,90,412.1,Karachi,5,0.1,1008,18,2,2048,1,1,0,0,High
2/19/2048,28.2,93,414.8,Karachi,8,0,1013,19,2,2048,2,0,0,0,High
2/20/2048,27.2,88,417.4,Karachi,16,0,1005,20,2,2048,3,0,0,1,High
2/21/2048,28.2,82,411.6,Karachi,19,0.2,1011,21,2,2048,4,1,0,0,High
2/22/2048,29.5,78,414.5,Karachi,14,0,1008,22,2,2048,5,0,0,0,Moderate
2/23/2048,28.8,76,417.7,Karachi,19,0,1012,23,2,2048,6,0,0,1,Moderate
2/24/2048,29.1,76,410.5,Karachi,12,0,1009,24,2,2048,0,0,0,0,Moderate
2/25/2048,32,77,416,Karachi,13,0.2,1012,25,2,2048,1,1,1,1,Moderate
2/26/2048,28.8,91,409.7,Karachi,13,0.1,1009,26,2,2048,2,1,0,0,High
2/27/2048,26.1,89,412.2,Karachi,6,0.1,1010,27,2,2048,3,1,0,0,High
2/28/2048,30.7,84,413.5,Karachi,13,0,1012,28,2,2048,4,0,1,0,High
2/29/2048,23.9,75,416.5,Karachi,12,0.1,1010,29,2,2048,5,1,0,1,Moderate
3/1/2048,24.8,84,412.9,Karachi,15,0,1010,1,3,2048,6,0,0,0,High
3/2/2048,29,79,415.4,Karachi,18,0,1012,2,3,2048,0,0,0,1,Moderate
3/3/2048,29.5,69,412.9,Karachi,15,0.1,1010,3,3,2048,1,1,0,0,Moderate
3/4/2048,24.3,81,413.4,Karachi,17,0.2,1005,4,3,2048,2,1,0,0,High
3/5/2048,26.9,76,418.8,Karachi,18,0,1008,5,3,2048,3,0,0,1,Moderate
3/6/2048,26.2,76,411.5,Karachi,13,0.1,1004,6,3,2048,4,1,0,0,Moderate
3/7/2048,26.5,79,417.3,Karachi,13,0,1009,7,3,2048,5,0,0,1,Moderate
3/8/2048,30.8,78,415,Karachi,7,0,1011,8,3,2048,6,0,1,0,Moderate
3/9/2048,30.1,80,413.3,Karachi,9,0,1010,9,3,2048,0,0,1,0,Moderate
3/10/2048,27.9,80,411.3,Karachi,19,0.2,1014,10,3,2048,1,1,0,0,Moderate
3/11/2048,26.4,71,411.6,Karachi,17,0,1014,11,3,2048,2,0,0,0,Moderate
3/12/2048,24,88,412.8,Karachi,15,0.1,1011,12,3,2048,3,1,0,0,High
3/13/2048,32.3,75,414.5,Karachi,7,0,1003,13,3,2048,4,0,1,0,Moderate
3/14/2048,29.8,75,416.8,Karachi,10,0.1,1012,14,3,2048,5,1,0,1,Moderate
3/15/2048,25.9,78,414.1,Karachi,14,0.1,1008,15,3,2048,6,1,0,0,Moderate
3/16/2048,30.2,79,414.3,Karachi,17,0,1013,16,3,2048,0,0,1,0,Moderate
3/17/2048,27.8,87,414.7,Karachi,9,0.2,1011,17,3,2048,1,1,0,0,High
3/18/2048,27.1,81,416.4,Karachi,6,0.2,1012,18,3,2048,2,1,0,1,High
3/19/2048,29.3,83,416.9,Karachi,7,0,1012,19,3,2048,3,0,0,1,High
3/20/2048,25.8,81,410.8,Karachi,11,0.1,1017,20,3,2048,4,1,0,0,High
3/21/2048,27,81,414.2,Karachi,14,0,1012,21,3,2048,5,0,0,0,High
3/22/2048,28.4,82,418.7,Karachi,14,0.1,1006,22,3,2048,6,1,0,1,High
3/23/2048,26.5,70,411.1,Karachi,16,0.1,1013,23,3,2048,0,1,0,0,Moderate
3/24/2048,30,79,415.2,Karachi,9,0,1009,24,3,2048,1,0,0,1,Moderate
3/25/2048,33.6,86,414.5,Karachi,7,0.2,1014,25,3,2048,2,1,1,0,High
3/26/2048,25.7,100,413.3,Karachi,8,0,1015,26,3,2048,3,0,0,0,High
3/27/2048,23,74,419.8,Karachi,10,0,1012,27,3,2048,4,0,0,1,Moderate
3/28/2048,22,82,415.1,Karachi,12,0.1,1006,28,3,2048,5,1,0,1,High
3/29/2048,27.5,77,419.5,Karachi,16,0,1009,29,3,2048,6,0,0,1,Moderate
3/30/2048,26,90,415,Karachi,11,0,1014,30,3,2048,0,0,0,0,High
3/31/2048,28.6,73,416.4,Karachi,16,0,1016,31,3,2048,1,0,0,1,Moderate
4/1/2048,28.4,83,413.3,Karachi,7,0.2,1010,1,4,2048,2,1,0,0,High
4/2/2048,23.2,73,413.3,Karachi,6,0,1009,2,4,2048,3,0,0,0,Moderate
4/3/2048,22.6,78,416.2,Karachi,7,0,1006,3,4,2048,4,0,0,1,Moderate
4/4/2048,28.9,80,416.3,Karachi,9,0,1006,4,4,2048,5,0,0,1,Moderate
4/5/2048,28.4,85,416.8,Karachi,18,0,1011,5,4,2048,6,0,0,1,High
4/6/2048,26.7,75,416.1,Karachi,11,0.1,1012,6,4,2048,0,1,0,1,Moderate
4/7/2048,23,83,411,Karachi,18,0.1,1006,7,4,2048,1,1,0,0,High
4/8/2048,29.4,80,412.6,Karachi,12,0.1,1012,8,4,2048,2,1,0,0,Moderate
4/9/2048,31.8,81,417.5,Karachi,10,0.1,1014,9,4,2048,3,1,1,1,High
4/10/2048,28.8,85,409.1,Karachi,19,0,1012,10,4,2048,4,0,0,0,High
4/11/2048,25.5,74,415.9,Karachi,17,0.1,1015,11,4,2048,5,1,0,1,Moderate
4/12/2048,28.1,84,414.7,Karachi,6,0.1,1011,12,4,2048,6,1,0,0,High
4/13/2048,23.9,77,417.5,Karachi,15,0.1,1011,13,4,2048,0,1,0,1,Moderate
4/14/2048,31.2,85,416.2,Karachi,6,0.2,1011,14,4,2048,1,1,1,1,High
4/15/2048,28.2,82,413,Karachi,14,0.3,1014,15,4,2048,2,1,0,0,High
4/16/2048,22.7,79,412.9,Karachi,15,0.1,1012,16,4,2048,3,1,0,0,Moderate
4/17/2048,27.1,77,413.4,Karachi,9,0.5,1008,17,4,2048,4,1,0,0,Moderate
4/18/2048,29.4,84,416.7,Karachi,15,0.1,1011,18,4,2048,5,1,0,1,High
4/19/2048,27,86,408.1,Karachi,18,0,1011,19,4,2048,6,0,0,0,High
4/20/2048,27.2,77,415.5,Karachi,9,0.1,1009,20,4,2048,0,1,0,1,Moderate
4/21/2048,24.3,74,412.4,Karachi,5,0,1013,21,4,2048,1,0,0,0,Moderate
4/22/2048,29.7,83,415.6,Karachi,5,0,1010,22,4,2048,2,0,0,1,High
4/23/2048,26.1,73,416,Karachi,13,0.1,1012,23,4,2048,3,1,0,1,Moderate
4/24/2048,21.5,73,410,Karachi,18,0,1012,24,4,2048,4,0,0,0,Moderate
4/25/2048,26.9,75,414.3,Karachi,19,0,1008,25,4,2048,5,0,0,0,Moderate
4/26/2048,30.9,78,415.5,Karachi,11,0.1,1007,26,4,2048,6,1,1,1,Moderate
4/27/2048,26.8,73,415.3,Karachi,12,0,1008,27,4,2048,0,0,0,1,Moderate
4/28/2048,33.2,70,414.6,Karachi,16,0,1010,28,4,2048,1,0,1,0,Moderate
4/29/2048,29.3,74,411.3,Karachi,17,0.1,1015,29,4,2048,2,1,0,0,Moderate
4/30/2048,29,83,411.8,Karachi,9,0.1,1010,30,4,2048,3,1,0,0,High
5/1/2048,27.6,74,410.9,Karachi,7,0.2,1011,1,5,2048,4,1,0,0,Moderate
5/2/2048,27.8,78,416.7,Karachi,17,0.2,1013,2,5,2048,5,1,0,1,Moderate
5/3/2048,27.2,90,414.7,Karachi,7,0.1,1009,3,5,2048,6,1,0,0,High
5/4/2048,27.1,80,414.8,Karachi,16,0.1,1009,4,5,2048,0,1,0,0,Moderate
5/5/2048,29.6,82,409.9,Karachi,7,0.1,1013,5,5,2048,1,1,0,0,High
5/6/2048,25.2,75,414.9,Karachi,5,0,1012,6,5,2048,2,0,0,0,Moderate
5/7/2048,24.8,91,416.9,Karachi,15,0.1,1008,7,5,2048,3,1,0,1,High
5/8/2048,24.6,77,409.5,Karachi,15,0.1,1009,8,5,2048,4,1,0,0,Moderate
5/9/2048,34.1,79,413.4,Karachi,7,0.1,1010,9,5,2048,5,1,1,0,Moderate
5/10/2048,29.6,87,410.3,Karachi,17,0.1,1011,10,5,2048,6,1,0,0,High
5/11/2048,28.9,79,413.7,Karachi,6,0.1,1014,11,5,2048,0,1,0,0,Moderate
5/12/2048,24.8,80,412.3,Karachi,12,0.1,1012,12,5,2048,1,1,0,0,Moderate
5/13/2048,29.9,79,416.1,Karachi,14,0,1007,13,5,2048,2,0,0,1,Moderate
5/14/2048,27.7,79,415.5,Karachi,18,0.1,1008,14,5,2048,3,1,0,1,Moderate
5/15/2048,28.6,82,418.9,Karachi,14,0.1,1011,15,5,2048,4,1,0,1,High
5/16/2048,25.1,83,414.8,Karachi,10,0.1,1010,16,5,2048,5,1,0,0,High
5/17/2048,28.5,77,416,Karachi,9,0.1,1007,17,5,2048,6,1,0,1,Moderate
5/18/2048,26.7,76,413.3,Karachi,5,0,1013,18,5,2048,0,0,0,0,Moderate
5/19/2048,25.7,77,411.7,Karachi,6,0,1003,19,5,2048,1,0,0,0,Moderate
5/20/2048,30.2,73,417.5,Karachi,6,0.1,1011,20,5,2048,2,1,1,1,Moderate
5/21/2048,23.4,72,418.7,Karachi,11,0.1,1005,21,5,2048,3,1,0,1,Moderate
5/22/2048,29.7,81,417.1,Karachi,19,0,1013,22,5,2048,4,0,0,1,High
5/23/2048,30.1,85,415.4,Karachi,16,0,1009,23,5,2048,5,0,1,1,High
5/24/2048,25.4,84,412.1,Karachi,11,0.1,1012,24,5,2048,6,1,0,0,High
5/25/2048,25.5,68,418.4,Karachi,10,0.2,1009,25,5,2048,0,1,0,1,Moderate
5/26/2048,27.3,79,416.7,Karachi,18,0,1014,26,5,2048,1,0,0,1,Moderate
5/27/2048,28.8,74,421.1,Karachi,12,0.1,1004,27,5,2048,2,1,0,1,Moderate
5/28/2048,27.5,81,411.5,Karachi,8,0.2,1013,28,5,2048,3,1,0,0,High
5/29/2048,29.3,78,417.6,Karachi,13,0,1008,29,5,2048,4,0,0,1,Moderate
5/30/2048,33.3,83,416.6,Karachi,12,0,1011,30,5,2048,5,0,1,1,High
5/31/2048,26.5,80,414,Karachi,7,0.3,1011,31,5,2048,6,1,0,0,Moderate
6/1/2048,22.9,71,419.1,Karachi,7,0,1006,1,6,2048,0,0,0,1,Moderate
6/2/2048,30.5,75,416.2,Karachi,16,0.1,1013,2,6,2048,1,1,1,1,Moderate
6/3/2048,33,80,412.2,Karachi,16,0.1,1011,3,6,2048,2,1,1,0,Moderate
6/4/2048,29.2,80,414.6,Karachi,13,0,1010,4,6,2048,3,0,0,0,Moderate
6/5/2048,24.7,73,412.2,Karachi,13,0,1011,5,6,2048,4,0,0,0,Moderate
6/6/2048,27.6,72,413.6,Karachi,17,0.1,1010,6,6,2048,5,1,0,0,Moderate
6/7/2048,24.6,80,417.1,Karachi,15,0.1,1013,7,6,2048,6,1,0,1,Moderate
6/8/2048,29.9,73,418,Karachi,9,0,1009,8,6,2048,0,0,0,1,Moderate
6/9/2048,23.9,72,415.7,Karachi,14,0.1,1013,9,6,2048,1,1,0,1,Moderate
6/10/2048,27.1,78,412.7,Karachi,18,0.1,1012,10,6,2048,2,1,0,0,Moderate
6/11/2048,25,78,416.1,Karachi,18,0,1009,11,6,2048,3,0,0,1,Moderate
6/12/2048,28.4,76,417.2,Karachi,5,0.1,1016,12,6,2048,4,1,0,1,Moderate
6/13/2048,26.9,76,409.1,Karachi,7,0,1011,13,6,2048,5,0,0,0,Moderate
6/14/2048,28.5,80,415.3,Karachi,15,0.1,1011,14,6,2048,6,1,0,1,Moderate
6/15/2048,28.1,76,414.4,Karachi,9,0.1,1012,15,6,2048,0,1,0,0,Moderate
6/16/2048,25,80,417.9,Karachi,8,0.1,1010,16,6,2048,1,1,0,1,Moderate
6/17/2048,29.9,78,416.2,Karachi,8,0.1,1014,17,6,2048,2,1,0,1,Moderate
6/18/2048,27.9,81,416.5,Karachi,5,0.1,1010,18,6,2048,3,1,0,1,High
6/19/2048,25,84,413.6,Karachi,19,0.1,1012,19,6,2048,4,1,0,0,High
6/20/2048,34.7,84,415,Karachi,10,0.1,1007,20,6,2048,5,1,1,0,High
6/21/2048,29.4,86,417.8,Karachi,16,0.2,1005,21,6,2048,6,1,0,1,High
6/22/2048,27.5,84,414.8,Karachi,14,0.5,1011,22,6,2048,0,1,0,0,High
6/23/2048,32.2,81,415.5,Karachi,15,0.1,1009,23,6,2048,1,1,1,1,High
6/24/2048,33.5,78,410.4,Karachi,8,0,1009,24,6,2048,2,0,1,0,Moderate
6/25/2048,27.6,78,414.8,Karachi,5,0.2,1003,25,6,2048,3,1,0,0,Moderate
